,Year_0,row_id,currentEmp13[other]_0,currentEmp13
1450,2026,2026_228,,Engineering and technology
1451,2026,2026_229,,Engineering and technology
1452,2026,2026_232,,Engineering and technology
1453,2026,2026_243,,Engineering and technology
1454,2026,2026_255,,Engineering and technology
1455,2026,2026_263,,Engineering and technology
1456,2026,2026_264,,Engineering and technology
1457,2026,2026_273,,Engineering and technology
1458,2026,2026_281,,Engineering and technology
1459,2026,2026_283,,Engineering and technology
1460,2026,2026_284,Fintech,Engineering and technology
1461,2026,2026_285,,Engineering and technology
1462,2026,2026_294,,Engineering and technology
1463,2026,2026_297,,Engineering and technology
1464,2026,2026_298,,Engineering and technology
1465,2026,2026_299,,Engineering and technology
1466,2026,2026_302,,Engineering and technology
1467,2026,2026_306,,Engineering and technology
1468,2026,2026_307,,Engineering and technology
1469,2026,2026_319,,Engineering and technology
1470,2026,2026_320,,Engineering and technology
1471,2026,2026_328,,Engineering and technology
1472,2026,2026_329,,Engineering and technology
1473,2026,2026_330,,Engineering and technology
1474,2026,2026_331,,Engineering and technology
1475,2026,2026_334,,Engineering and technology
1476,2026,2026_342,,Engineering and technology
1477,2026,2026_344,,Engineering and technology
1478,2026,2026_346,,Engineering and technology
1479,2026,2026_349,,Engineering and technology
1480,2026,2026_350,,Engineering and technology
1481,2026,2026_351,,Engineering and technology
1482,2026,2026_352,,Engineering and technology
1483,2026,2026_353,,Engineering and technology
1484,2026,2026_354,,Engineering and technology
1485,2026,2026_357,,Engineering and technology
1486,2026,2026_363,,Engineering and technology
1487,2026,2026_369,,Engineering and technology
1488,2026,2026_378,,Engineering and technology
1489,2026,2026_396,,Engineering and technology
1490,2026,2026_397,,Engineering and technology
1491,2026,2026_398,,Engineering and technology
1492,2026,2026_405,,Engineering and technology
1493,2026,2026_413,,Engineering and technology
1494,2026,2026_420,,Engineering and technology
1495,2026,2026_422,,Engineering and technology
1496,2026,2026_427,,Engineering and technology
1497,2026,2026_433,electro chemistry,Engineering and technology
1498,2026,2026_434,,Engineering and technology
1499,2026,2026_437,,Engineering and technology
1500,2026,2026_440,,Engineering and technology
1501,2026,2026_441,,Engineering and technology
1502,2026,2026_442,,Engineering and technology
1503,2026,2026_452,,Engineering and technology
1504,2026,2026_458,,Engineering and technology
1505,2026,2026_461,,Engineering and technology
1506,2026,2026_484,,Engineering and technology
1507,2026,2026_495,,Engineering and technology
1508,2026,2026_498,,Engineering and technology
1509,2026,2026_510,,Engineering and technology
1510,2026,2026_511,,Engineering and technology
1511,2026,2026_516,,Engineering and technology
1512,2026,2026_517,,Engineering and technology
1513,2026,2026_529,,Engineering and technology
1514,2026,2026_533,,Engineering and technology
1515,2026,2026_539,,Engineering and technology
1516,2026,2026_541,,Engineering and technology
1517,2026,2026_547,,Engineering and technology
1518,2026,2026_548,,Engineering and technology
1519,2026,2026_549,,Engineering and technology
1520,2026,2026_554,,Engineering and technology
1521,2026,2026_557,,Engineering and technology
1522,2026,2026_558,,Engineering and technology
1523,2026,2026_580,,Engineering and technology
1524,2026,2026_582,,Engineering and technology
1525,2026,2026_588,Aerospace,Engineering and technology
1526,2026,2026_590,,Engineering and technology
1527,2026,2026_599,,Engineering and technology
1528,2026,2026_604,,Engineering and technology
1529,2026,2026_606,,Engineering and technology
1530,2026,2026_612,,Engineering and technology
1531,2026,2026_613,,Engineering and technology
1532,2026,2026_614,,Engineering and technology
1533,2026,2026_615,,Engineering and technology
1534,2026,2026_617,,Engineering and technology
1535,2026,2026_618,,Engineering and technology
1536,2026,2026_621,Robotics,Engineering and technology
1537,2026,2026_624,,Engineering and technology
1538,2026,2026_629,,Engineering and technology
1539,2026,2026_635,,Engineering and technology
1540,2026,2026_636,,Engineering and technology
1541,2026,2026_646,,Engineering and technology
1542,2026,2026_663,,Engineering and technology
1543,2026,2026_664,Meteorology,Engineering and technology
1544,2026,2026_668,,Engineering and technology
1545,2026,2026_671,,Engineering and technology
1546,2026,2026_675,,Engineering and technology
1547,2026,2026_679,,Engineering and technology
1548,2026,2026_681,,Engineering and technology
1549,2026,2026_683,,Engineering and technology
1550,2026,2026_685,,Engineering and technology
1551,2026,2026_689,,Engineering and technology
1552,2026,2026_700,,Engineering and technology
1553,2026,2026_701,,Engineering and technology
1554,2026,2026_704,,Engineering and technology
1555,2026,2026_708,Research Agnostic,Engineering and technology
1556,2026,2026_711,,Engineering and technology
1557,2026,2026_715,,Engineering and technology
1558,2026,2026_718,,Engineering and technology
1559,2026,2026_730,,Engineering and technology
1560,2026,2026_732,,Engineering and technology
1561,2026,2026_733,,Engineering and technology
1562,2026,2026_735,,Engineering and technology
1563,2026,2026_736,,Engineering and technology
1564,2026,2026_744,,Engineering and technology
1565,2026,2026_746,,Engineering and technology
1566,2026,2026_748,,Engineering and technology
1567,2026,2026_759,,Engineering and technology
1568,2026,2026_761,Security,Engineering and technology
1569,2026,2026_762,,Engineering and technology
1570,2026,2026_764,,Engineering and technology
1571,2026,2026_773,,Engineering and technology
1572,2026,2026_774,,Engineering and technology
1573,2026,2026_776,,Engineering and technology
1574,2026,2026_781,,Engineering and technology
1575,2026,2026_785,,Engineering and technology
1576,2026,2026_788,,Engineering and technology
1577,2026,2026_795,,Engineering and technology
1578,2026,2026_804,,Engineering and technology
1579,2026,2026_806,,Engineering and technology
1580,2026,2026_813,,Engineering and technology
1581,2026,2026_815,,Engineering and technology
1582,2026,2026_818,,Engineering and technology
1583,2026,2026_819,,Engineering and technology
1584,2026,2026_821,,Engineering and technology
1585,2026,2026_822,,Engineering and technology
1586,2026,2026_823,,Engineering and technology
1587,2026,2026_825,,Engineering and technology
1588,2026,2026_827,,Engineering and technology
1589,2026,2026_831,,Engineering and technology
1590,2026,2026_838,Literature,Engineering and technology
1591,2026,2026_845,,Engineering and technology
1592,2026,2026_856,,Engineering and technology
1593,2026,2026_864,,Engineering and technology
1594,2026,2026_866,,Engineering and technology
1595,2026,2026_872,,Engineering and technology
1596,2026,2026_873,,Engineering and technology
1597,2026,2026_874,,Engineering and technology
1598,2026,2026_877,,Engineering and technology
1599,2026,2026_878,"Particle Physics, Astrophysics, Cosmology, Solar System and Planetary Science and Nuclear Physics theory community",Engineering and technology
1600,2026,2026_879,,Engineering and technology
1601,2026,2026_883,,Engineering and technology
1602,2026,2026_886,,Engineering and technology
1603,2026,2026_891,,Engineering and technology
1604,2026,2026_893,,Engineering and technology
1605,2026,2026_910,,Engineering and technology
1606,2026,2026_918,,Engineering and technology
1607,2026,2026_920,,Engineering and technology
1608,2026,2026_926,,Engineering and technology
1609,2026,2026_928,,Engineering and technology
1610,2026,2026_931,,Engineering and technology
1611,2026,2026_934,,Engineering and technology
1612,2026,2026_935,,Engineering and technology
1613,2026,2026_938,,Engineering and technology
1614,2026,2026_941,Infrastructure,Engineering and technology
1615,2026,2026_944,,Engineering and technology
1616,2026,2026_951,,Engineering and technology
1617,2026,2026_952,,Engineering and technology
1618,2026,2026_954,,Engineering and technology
1619,2026,2026_960,,Engineering and technology
1620,2026,2026_967,,Engineering and technology
1621,2026,2026_971,,Engineering and technology
1622,2026,2026_975,,Engineering and technology
1623,2026,2026_978,,Engineering and technology
1624,2026,2026_979,Earth & Space Sciences,Engineering and technology
1625,2026,2026_991,,Engineering and technology
1626,2026,2026_992,,Engineering and technology
1627,2026,2026_998,Geoinformation,Engineering and technology
1628,2026,2026_1001,,Engineering and technology
1629,2026,2026_1007,,Engineering and technology
1630,2026,2026_1009,,Engineering and technology
1631,2026,2026_1011,,Engineering and technology
1632,2026,2026_1014,,Engineering and technology
1633,2026,2026_1018,,Engineering and technology
1634,2026,2026_1019,,Engineering and technology
1635,2026,2026_1022,,Engineering and technology
1636,2026,2026_1023,,Engineering and technology
1637,2026,2026_1032,Bioinformatics,Engineering and technology
1638,2026,2026_1036,,Engineering and technology
1639,2026,2026_1040,,Engineering and technology
1640,2026,2026_1042,Bilbiotecas y apoyo a la investigación,Engineering and technology
1641,2026,2026_1043,,Engineering and technology
1642,2026,2026_1051,,Engineering and technology
1643,2026,2026_1055,,Engineering and technology
1644,2026,2026_1058,,Engineering and technology
1645,2026,2026_1060,,Engineering and technology
1646,2026,2026_1063,,Engineering and technology
1647,2026,2026_1065,,Engineering and technology
1648,2026,2026_1069,,Engineering and technology
1649,2026,2026_1079,,Engineering and technology
1650,2026,2026_1089,,Engineering and technology
1651,2026,2026_1093,,Engineering and technology
1652,2026,2026_1096,,Engineering and technology
1653,2026,2026_1097,,Engineering and technology
1654,2026,2026_1099,,Engineering and technology
1655,2026,2026_1101,,Engineering and technology
1656,2026,2026_1106,,Engineering and technology
1657,2026,2026_1115,,Engineering and technology
1658,2026,2026_1121,,Engineering and technology
1659,2026,2026_1134,,Engineering and technology
1660,2026,2026_1141,,Engineering and technology
1661,2026,2026_1143,,Engineering and technology
1662,2026,2026_1144,,Engineering and technology
1663,2026,2026_1152,,Engineering and technology
1664,2026,2026_1155,,Engineering and technology
1665,2026,2026_1157,,Engineering and technology
1666,2026,2026_1158,,Engineering and technology
1667,2026,2026_1162,,Engineering and technology
1668,2026,2026_31,"Any really, depends on who asks for help","Architecture, building and planning"
1669,2026,2026_46,justice,"Architecture, building and planning"
1670,2026,2026_149,,"Architecture, building and planning"
1671,2026,2026_163,,"Architecture, building and planning"
1672,2026,2026_206,RSE,"Architecture, building and planning"
1673,2026,2026_209,,"Architecture, building and planning"
1674,2026,2026_215,,"Architecture, building and planning"
1675,2026,2026_263,,"Architecture, building and planning"
1676,2026,2026_342,,"Architecture, building and planning"
1677,2026,2026_349,,"Architecture, building and planning"
1678,2026,2026_351,,"Architecture, building and planning"
1679,2026,2026_422,,"Architecture, building and planning"
1680,2026,2026_424,,"Architecture, building and planning"
1681,2026,2026_516,,"Architecture, building and planning"
1682,2026,2026_548,,"Architecture, building and planning"
1683,2026,2026_813,,"Architecture, building and planning"
1684,2026,2026_823,,"Architecture, building and planning"
1685,2026,2026_827,,"Architecture, building and planning"
1686,2026,2026_874,,"Architecture, building and planning"
1687,2026,2026_971,,"Architecture, building and planning"
1688,2026,2026_1069,,"Architecture, building and planning"
1689,2026,2026_1081,,"Architecture, building and planning"
1690,2026,2026_1143,,"Architecture, building and planning"
1691,2026,2026_8,Digital Humanities,Social sciences
1692,2026,2026_17,,Social sciences
1693,2026,2026_23,,Social sciences
1694,2026,2026_27,,Social sciences
1695,2026,2026_34,,Social sciences
1696,2026,2026_35,,Social sciences
1697,2026,2026_46,justice,Social sciences
1698,2026,2026_124,,Social sciences
1699,2026,2026_136,,Social sciences
1700,2026,2026_148,,Social sciences
1701,2026,2026_151,,Social sciences
1702,2026,2026_153,,Social sciences
1703,2026,2026_156,,Social sciences
1704,2026,2026_170,,Social sciences
1705,2026,2026_187,,Social sciences
1706,2026,2026_206,RSE,Social sciences
1707,2026,2026_216,,Social sciences
1708,2026,2026_229,,Social sciences
1709,2026,2026_236,,Social sciences
1710,2026,2026_239,,Social sciences
1711,2026,2026_241,,Social sciences
1712,2026,2026_263,,Social sciences
1713,2026,2026_277,,Social sciences
1714,2026,2026_313,,Social sciences
1715,2026,2026_341,,Social sciences
1716,2026,2026_345,,Social sciences
1717,2026,2026_351,,Social sciences
1718,2026,2026_355,,Social sciences
1719,2026,2026_363,,Social sciences
1720,2026,2026_369,,Social sciences
1721,2026,2026_382,,Social sciences
1722,2026,2026_386,,Social sciences
1723,2026,2026_422,,Social sciences
1724,2026,2026_432,,Social sciences
1725,2026,2026_445,,Social sciences
1726,2026,2026_448,,Social sciences
1727,2026,2026_460,Digital Humanities; Library and Information Science,Social sciences
1728,2026,2026_468,,Social sciences
1729,2026,2026_469,,Social sciences
1730,2026,2026_476,,Social sciences
1731,2026,2026_479,,Social sciences
1732,2026,2026_481,,Social sciences
1733,2026,2026_482,,Social sciences
1734,2026,2026_483,,Social sciences
1735,2026,2026_484,,Social sciences
1736,2026,2026_498,,Social sciences
1737,2026,2026_516,,Social sciences
1738,2026,2026_517,,Social sciences
1739,2026,2026_539,,Social sciences
1740,2026,2026_548,,Social sciences
1741,2026,2026_582,,Social sciences
1742,2026,2026_618,,Social sciences
1743,2026,2026_643,,Social sciences
1744,2026,2026_645,,Social sciences
1745,2026,2026_668,,Social sciences
1746,2026,2026_697,,Social sciences
1747,2026,2026_701,,Social sciences
1748,2026,2026_708,Research Agnostic,Social sciences
1749,2026,2026_724,,Social sciences
1750,2026,2026_737,,Social sciences
1751,2026,2026_762,,Social sciences
1752,2026,2026_777,Sciences de l'orientation ,Social sciences
1753,2026,2026_784,,Social sciences
1754,2026,2026_795,,Social sciences
1755,2026,2026_801,,Social sciences
1756,2026,2026_818,,Social sciences
1757,2026,2026_823,,Social sciences
1758,2026,2026_827,,Social sciences
1759,2026,2026_840,,Social sciences
1760,2026,2026_874,,Social sciences
1761,2026,2026_877,,Social sciences
1762,2026,2026_914,"We operate university-wide, so all of the above",Social sciences
1763,2026,2026_924,,Social sciences
1764,2026,2026_931,,Social sciences
1765,2026,2026_937,,Social sciences
1766,2026,2026_938,,Social sciences
1767,2026,2026_982,,Social sciences
1768,2026,2026_987,,Social sciences
1769,2026,2026_1007,,Social sciences
1770,2026,2026_1012,,Social sciences
1771,2026,2026_1024,,Social sciences
1772,2026,2026_1026,,Social sciences
1773,2026,2026_1033,,Social sciences
1774,2026,2026_1051,,Social sciences
1775,2026,2026_1069,,Social sciences
1776,2026,2026_1081,,Social sciences
1777,2026,2026_1092,,Social sciences
1778,2026,2026_1115,,Social sciences
1779,2026,2026_1117,,Social sciences
1780,2026,2026_1124,,Social sciences
1781,2026,2026_1129,,Social sciences
1782,2026,2026_1130,,Social sciences
1783,2026,2026_1138,,Social sciences
1784,2026,2026_1143,,Social sciences
1785,2026,2026_1146,,Social sciences
1786,2026,2026_1148,,Social sciences
1787,2026,2026_1161,,Social sciences
1788,2026,2026_1162,,Social sciences
1789,2026,2026_170,,Law
1790,2026,2026_209,,Law
1791,2026,2026_263,,Law
1792,2026,2026_424,,Law
1793,2026,2026_498,,Law
1794,2026,2026_548,,Law
1795,2026,2026_631,,Law
1796,2026,2026_823,,Law
1797,2026,2026_827,,Law
1798,2026,2026_886,,Law
1799,2026,2026_1069,,Law
1800,2026,2026_1126,,Law
1801,2026,2026_1143,,Law
1802,2026,2026_1161,,Law
1803,2026,2026_19,,Business
1804,2026,2026_49,,Business
1805,2026,2026_206,RSE,Business
1806,2026,2026_263,,Business
1807,2026,2026_376,,Business
1808,2026,2026_407,,Business
1809,2026,2026_424,,Business
1810,2026,2026_483,,Business
1811,2026,2026_548,,Business
1812,2026,2026_700,,Business
1813,2026,2026_795,,Business
1814,2026,2026_823,,Business
1815,2026,2026_827,,Business
1816,2026,2026_874,,Business
1817,2026,2026_1030,,Business
1818,2026,2026_1069,,Business
1819,2026,2026_1143,,Business
1820,2026,2026_1161,,Business
1821,2026,2026_2,,Communications
1822,2026,2026_124,,Communications
1823,2026,2026_145,Environmental Sciences,Communications
1824,2026,2026_148,,Communications
1825,2026,2026_151,,Communications
1826,2026,2026_170,,Communications
1827,2026,2026_185,,Communications
1828,2026,2026_229,,Communications
1829,2026,2026_263,,Communications
1830,2026,2026_266,,Communications
1831,2026,2026_351,,Communications
1832,2026,2026_460,Digital Humanities; Library and Information Science,Communications
1833,2026,2026_468,,Communications
1834,2026,2026_516,,Communications
1835,2026,2026_541,,Communications
1836,2026,2026_548,,Communications
1837,2026,2026_620,,Communications
1838,2026,2026_663,,Communications
1839,2026,2026_678,,Communications
1840,2026,2026_742,,Communications
1841,2026,2026_806,,Communications
1842,2026,2026_823,,Communications
1843,2026,2026_827,,Communications
1844,2026,2026_874,,Communications
1845,2026,2026_982,,Communications
1846,2026,2026_1033,,Communications
1847,2026,2026_1096,,Communications
1848,2026,2026_1129,,Communications
1849,2026,2026_1130,,Communications
1850,2026,2026_1143,,Communications
1851,2026,2026_1162,,Communications
1852,2026,2026_16,,Languages and linguistics
1853,2026,2026_18,,Languages and linguistics
1854,2026,2026_23,,Languages and linguistics
1855,2026,2026_29,,Languages and linguistics
1856,2026,2026_34,,Languages and linguistics
1857,2026,2026_35,,Languages and linguistics
1858,2026,2026_65,DH,Languages and linguistics
1859,2026,2026_124,,Languages and linguistics
1860,2026,2026_134,,Languages and linguistics
1861,2026,2026_136,,Languages and linguistics
1862,2026,2026_151,,Languages and linguistics
1863,2026,2026_153,,Languages and linguistics
1864,2026,2026_170,,Languages and linguistics
1865,2026,2026_182,,Languages and linguistics
1866,2026,2026_184,,Languages and linguistics
1867,2026,2026_204,,Languages and linguistics
1868,2026,2026_206,RSE,Languages and linguistics
1869,2026,2026_209,,Languages and linguistics
1870,2026,2026_220,,Languages and linguistics
1871,2026,2026_229,,Languages and linguistics
1872,2026,2026_247,,Languages and linguistics
1873,2026,2026_263,,Languages and linguistics
1874,2026,2026_299,,Languages and linguistics
1875,2026,2026_315,,Languages and linguistics
1876,2026,2026_341,,Languages and linguistics
1877,2026,2026_355,,Languages and linguistics
1878,2026,2026_358,,Languages and linguistics
1879,2026,2026_363,,Languages and linguistics
1880,2026,2026_369,,Languages and linguistics
1881,2026,2026_373,Digital humanities,Languages and linguistics
1882,2026,2026_382,,Languages and linguistics
1883,2026,2026_395,,Languages and linguistics
1884,2026,2026_448,,Languages and linguistics
1885,2026,2026_460,Digital Humanities; Library and Information Science,Languages and linguistics
1886,2026,2026_468,,Languages and linguistics
1887,2026,2026_481,,Languages and linguistics
1888,2026,2026_484,,Languages and linguistics
1889,2026,2026_496,,Languages and linguistics
1890,2026,2026_498,,Languages and linguistics
1891,2026,2026_512,,Languages and linguistics
1892,2026,2026_514,,Languages and linguistics
1893,2026,2026_516,,Languages and linguistics
1894,2026,2026_517,,Languages and linguistics
1895,2026,2026_523,,Languages and linguistics
1896,2026,2026_538,,Languages and linguistics
1897,2026,2026_543,,Languages and linguistics
1898,2026,2026_544,Social sciences; Digital Humanitities,Languages and linguistics
1899,2026,2026_546,,Languages and linguistics
1900,2026,2026_548,,Languages and linguistics
1901,2026,2026_553,Humanities,Languages and linguistics
1902,2026,2026_582,,Languages and linguistics
1903,2026,2026_589,,Languages and linguistics
1904,2026,2026_636,,Languages and linguistics
1905,2026,2026_643,,Languages and linguistics
1906,2026,2026_761,Security,Languages and linguistics
1907,2026,2026_768,Geisteswissenschaften,Languages and linguistics
1908,2026,2026_780,,Languages and linguistics
1909,2026,2026_823,,Languages and linguistics
1910,2026,2026_827,,Languages and linguistics
1911,2026,2026_838,Literature,Languages and linguistics
1912,2026,2026_874,,Languages and linguistics
1913,2026,2026_901,,Languages and linguistics
1914,2026,2026_931,,Languages and linguistics
1915,2026,2026_939,,Languages and linguistics
1916,2026,2026_953,,Languages and linguistics
1917,2026,2026_967,,Languages and linguistics
1918,2026,2026_1007,,Languages and linguistics
1919,2026,2026_1047,,Languages and linguistics
1920,2026,2026_1071,,Languages and linguistics
1921,2026,2026_1115,,Languages and linguistics
1922,2026,2026_1138,,Languages and linguistics
1923,2026,2026_1143,,Languages and linguistics
1924,2026,2026_1147,,Languages and linguistics
1925,2026,2026_1148,,Languages and linguistics
1926,2026,2026_1149,Kunstwissenschaften,Languages and linguistics
1927,2026,2026_1161,,Languages and linguistics
1928,2026,2026_1162,,Languages and linguistics
1929,2026,2026_16,,Historical and philosophical studies
1930,2026,2026_23,,Historical and philosophical studies
1931,2026,2026_29,,Historical and philosophical studies
1932,2026,2026_34,,Historical and philosophical studies
1933,2026,2026_65,DH,Historical and philosophical studies
1934,2026,2026_115,,Historical and philosophical studies
1935,2026,2026_134,,Historical and philosophical studies
1936,2026,2026_136,,Historical and philosophical studies
1937,2026,2026_151,,Historical and philosophical studies
1938,2026,2026_153,,Historical and philosophical studies
1939,2026,2026_187,,Historical and philosophical studies
1940,2026,2026_196,,Historical and philosophical studies
1941,2026,2026_206,RSE,Historical and philosophical studies
1942,2026,2026_209,,Historical and philosophical studies
1943,2026,2026_224,,Historical and philosophical studies
1944,2026,2026_229,,Historical and philosophical studies
1945,2026,2026_236,,Historical and philosophical studies
1946,2026,2026_241,,Historical and philosophical studies
1947,2026,2026_247,,Historical and philosophical studies
1948,2026,2026_260,Archaeology,Historical and philosophical studies
1949,2026,2026_263,,Historical and philosophical studies
1950,2026,2026_272,,Historical and philosophical studies
1951,2026,2026_299,,Historical and philosophical studies
1952,2026,2026_315,,Historical and philosophical studies
1953,2026,2026_341,,Historical and philosophical studies
1954,2026,2026_369,,Historical and philosophical studies
1955,2026,2026_373,Digital humanities,Historical and philosophical studies
1956,2026,2026_441,,Historical and philosophical studies
1957,2026,2026_443,,Historical and philosophical studies
1958,2026,2026_460,Digital Humanities; Library and Information Science,Historical and philosophical studies
1959,2026,2026_498,,Historical and philosophical studies
1960,2026,2026_514,,Historical and philosophical studies
1961,2026,2026_517,,Historical and philosophical studies
1962,2026,2026_522,,Historical and philosophical studies
1963,2026,2026_531,,Historical and philosophical studies
1964,2026,2026_544,Social sciences; Digital Humanitities,Historical and philosophical studies
1965,2026,2026_548,,Historical and philosophical studies
1966,2026,2026_553,Humanities,Historical and philosophical studies
1967,2026,2026_582,,Historical and philosophical studies
1968,2026,2026_761,Security,Historical and philosophical studies
1969,2026,2026_768,Geisteswissenschaften,Historical and philosophical studies
1970,2026,2026_823,,Historical and philosophical studies
1971,2026,2026_827,,Historical and philosophical studies
1972,2026,2026_838,Literature,Historical and philosophical studies
1973,2026,2026_840,,Historical and philosophical studies
1974,2026,2026_899,Digital Humanities,Historical and philosophical studies
1975,2026,2026_901,,Historical and philosophical studies
1976,2026,2026_931,,Historical and philosophical studies
1977,2026,2026_939,,Historical and philosophical studies
1978,2026,2026_953,,Historical and philosophical studies
1979,2026,2026_1047,,Historical and philosophical studies
1980,2026,2026_1092,,Historical and philosophical studies
1981,2026,2026_1106,,Historical and philosophical studies
1982,2026,2026_1115,,Historical and philosophical studies
1983,2026,2026_1136,Geschichts- und Kulturwissenschaften,Historical and philosophical studies
1984,2026,2026_1143,,Historical and philosophical studies
1985,2026,2026_1148,,Historical and philosophical studies
1986,2026,2026_1149,Kunstwissenschaften,Historical and philosophical studies
1987,2026,2026_1162,,Historical and philosophical studies
1988,2026,2026_30,,Creative arts and design
1989,2026,2026_151,,Creative arts and design
1990,2026,2026_153,,Creative arts and design
1991,2026,2026_299,,Creative arts and design
1992,2026,2026_341,,Creative arts and design
1993,2026,2026_352,,Creative arts and design
1994,2026,2026_369,,Creative arts and design
1995,2026,2026_373,Digital humanities,Creative arts and design
1996,2026,2026_460,Digital Humanities; Library and Information Science,Creative arts and design
1997,2026,2026_498,,Creative arts and design
1998,2026,2026_517,,Creative arts and design
1999,2026,2026_544,Social sciences; Digital Humanitities,Creative arts and design
2000,2026,2026_558,,Creative arts and design
2001,2026,2026_582,,Creative arts and design
2002,2026,2026_620,,Creative arts and design
2003,2026,2026_646,,Creative arts and design
2004,2026,2026_768,Geisteswissenschaften,Creative arts and design
2005,2026,2026_823,,Creative arts and design
2006,2026,2026_827,,Creative arts and design
2007,2026,2026_877,,Creative arts and design
2008,2026,2026_886,,Creative arts and design
2009,2026,2026_895,,Creative arts and design
2010,2026,2026_1106,,Creative arts and design
2011,2026,2026_1143,,Creative arts and design
2012,2026,2026_1147,,Creative arts and design
2013,2026,2026_1149,Kunstwissenschaften,Creative arts and design
2014,2026,2026_2,,Education
2015,2026,2026_5,,Education
2016,2026,2026_16,,Education
2017,2026,2026_17,,Education
2018,2026,2026_29,,Education
2019,2026,2026_30,,Education
2020,2026,2026_34,,Education
2021,2026,2026_35,,Education
2022,2026,2026_47,,Education
2023,2026,2026_49,,Education
2024,2026,2026_98,,Education
2025,2026,2026_103,,Education
2026,2026,2026_105,,Education
2027,2026,2026_119,,Education
2028,2026,2026_123,,Education
2029,2026,2026_136,,Education
2030,2026,2026_170,,Education
2031,2026,2026_171,Statistics,Education
2032,2026,2026_185,,Education
2033,2026,2026_187,,Education
2034,2026,2026_191,,Education
2035,2026,2026_204,,Education
2036,2026,2026_206,RSE,Education
2037,2026,2026_209,,Education
2038,2026,2026_222,,Education
2039,2026,2026_227,,Education
2040,2026,2026_229,,Education
2041,2026,2026_232,,Education
2042,2026,2026_271,,Education
2043,2026,2026_285,,Education
2044,2026,2026_299,,Education
2045,2026,2026_322,,Education
2046,2026,2026_330,,Education
2047,2026,2026_340,,Education
2048,2026,2026_341,,Education
2049,2026,2026_363,,Education
2050,2026,2026_397,,Education
2051,2026,2026_405,,Education
2052,2026,2026_414,,Education
2053,2026,2026_420,,Education
2054,2026,2026_442,,Education
2055,2026,2026_460,Digital Humanities; Library and Information Science,Education
2056,2026,2026_461,,Education
2057,2026,2026_468,,Education
2058,2026,2026_474,,Education
2059,2026,2026_476,,Education
2060,2026,2026_481,,Education
2061,2026,2026_484,,Education
2062,2026,2026_516,,Education
2063,2026,2026_547,,Education
2064,2026,2026_548,,Education
2065,2026,2026_556,,Education
2066,2026,2026_577,,Education
2067,2026,2026_582,,Education
2068,2026,2026_625,,Education
2069,2026,2026_645,,Education
2070,2026,2026_657,,Education
2071,2026,2026_660,,Education
2072,2026,2026_673,,Education
2073,2026,2026_689,,Education
2074,2026,2026_698,,Education
2075,2026,2026_700,,Education
2076,2026,2026_701,,Education
2077,2026,2026_728,,Education
2078,2026,2026_736,,Education
2079,2026,2026_737,,Education
2080,2026,2026_744,,Education
2081,2026,2026_762,,Education
2082,2026,2026_768,Geisteswissenschaften,Education
2083,2026,2026_776,,Education
2084,2026,2026_777,Sciences de l'orientation ,Education
2085,2026,2026_785,,Education
2086,2026,2026_795,,Education
2087,2026,2026_806,,Education
2088,2026,2026_817,,Education
2089,2026,2026_819,,Education
2090,2026,2026_823,,Education
2091,2026,2026_827,,Education
2092,2026,2026_828,,Education
2093,2026,2026_842,,Education
2094,2026,2026_843,,Education
2095,2026,2026_850,,Education
2096,2026,2026_874,,Education
2097,2026,2026_877,,Education
2098,2026,2026_885,,Education
2099,2026,2026_886,,Education
2100,2026,2026_907,,Education
2101,2026,2026_935,,Education
2102,2026,2026_969,,Education
2103,2026,2026_982,,Education
2104,2026,2026_1001,,Education
2105,2026,2026_1024,,Education
2106,2026,2026_1029,,Education
2107,2026,2026_1033,,Education
2108,2026,2026_1045,,Education
2109,2026,2026_1073,,Education
2110,2026,2026_1079,,Education
2111,2026,2026_1129,,Education
2112,2026,2026_1132,,Education
2113,2026,2026_1138,,Education
2114,2026,2026_1143,,Education
2115,2026,2026_1147,,Education
2116,2026,2026_1161,,Education
2117,2026,2026_1162,,Education
